#FILE:                        13WaT18 20 K min air 7.2.2007.dsu
#FORMAT:                      NETZSCH4                         
#IDENTITY:                    13WaT18 20 K min air             
#DECIMAL:                     POINT                            
#SEPARATOR:                   SEMICOLON                        
#MTYPE:                       DSC                              
#INSTRUMENT:                  NETZSCH STA 449C                 
#PROJECT:                     vtt                              
#DATE/TIME:                   7.2.2007 8:22:58                 
#CORR. FILE:                  correction 20Kmin air 800 C.bsu  
#LABORATORY:                  EO                               
#OPERATOR:                    TL                               
#REMARK:                                                       
#SAMPLE:                      13WaT18                          
#SAMPLE MASS /mg:             12.498                           
#MATERIAL:                    Empty crucibles                  
#REFERENCE:                   al2o3                            
#REFERENCE MASS /mg:          40.312                           
#TYPE OF CRUCIBLE:            DSC/TG pan Al2O3                 
#SAMPLE CRUCIBLE MASS /mg:    0.000                            
#REFERENCE CRUCIBLE MASS /mg: 0.000                            
#PROTECTIVE GAS:              N2                               
#PURGE GAS 1:                 air                              
#FLOW RATE 1 /(ml/min):       40                               
#PURGE GAS 2:                                                  
#FLOW RATE 2:                                                  
#DSC RANGE /æm:               5000                             
#TG RANGE /æm:                5000                             
#CORR. CODE:                  020                              
#EXO:                         +1                               
#RANGE:                       20.0/20.00(K/min)/800.0          
#SEGMENT:                     S1/1                             

##Temp./øC;DSC/(mW/mg)
609.80000; 8.9276e-002
610.80000; 8.8851e-002
611.80000; 8.9376e-002
612.80000; 8.9149e-002
613.80000; 8.9982e-002
614.80000; 8.8418e-002
615.80000; 8.6941e-002
616.80000; 8.7788e-002
617.80000; 8.7825e-002
618.80000; 8.7295e-002
619.80000; 8.6528e-002
620.80000; 8.7293e-002
621.80000; 8.7425e-002
622.80000; 8.7143e-002
623.80000; 8.7384e-002
624.80000; 8.6780e-002
625.80000; 8.6599e-002
626.80000; 8.6622e-002
627.80000; 8.7392e-002
628.80000; 8.6318e-002
629.80000; 8.6228e-002
630.80000; 8.6796e-002
631.80000; 8.6103e-002
632.80000; 8.6181e-002
633.80000; 8.6513e-002
634.80000; 8.6492e-002
635.80000; 8.6054e-002
636.80000; 8.6298e-002
637.80000; 8.6416e-002
638.80000; 8.5601e-002
639.80000; 8.4279e-002
640.80000; 8.5023e-002
641.80000; 8.4764e-002
642.80000; 8.3919e-002
643.80000; 8.4480e-002
644.80000; 8.3470e-002
645.80000; 8.2936e-002
646.80000; 8.3642e-002
647.80000; 8.3587e-002
648.80000; 8.3062e-002
649.80000; 8.3183e-002
650.80000; 8.2104e-002
651.80000; 8.1607e-002
652.80000; 8.1207e-002
653.80000; 8.0058e-002
654.80000; 7.8132e-002
655.80000; 7.7360e-002
656.80000; 7.9334e-002
657.80000; 7.9144e-002
658.80000; 7.8439e-002
659.80000; 7.8145e-002
660.80000; 7.8555e-002
661.80000; 7.8065e-002
662.80000; 7.7372e-002
663.80000; 7.7846e-002
664.80000; 7.7892e-002
665.80000; 7.8338e-002
666.80000; 7.7612e-002
667.80000; 7.6510e-002
668.80000; 7.5050e-002
669.80000; 7.3993e-002
670.80000; 7.3493e-002
671.80000; 7.3119e-002
672.80000; 7.2782e-002
673.80000; 6.8619e-002
674.80000; 6.5136e-002
675.80000; 6.4546e-002
676.80000; 6.2899e-002
677.80000; 6.1815e-002
678.80000; 6.0345e-002
679.80000; 6.0106e-002
680.80000; 5.8675e-002
681.80000; 5.8657e-002
682.80000; 5.6532e-002
683.80000; 5.6884e-002
684.80000; 5.6999e-002
685.80000; 5.4700e-002
686.80000; 5.4397e-002
687.80000; 5.3459e-002
688.80000; 5.3606e-002
689.80000; 5.2720e-002
690.80000; 5.2150e-002
691.80000; 5.2735e-002
692.80000; 5.1564e-002
693.80000; 5.1698e-002
694.80000; 5.1416e-002
695.80000; 5.0267e-002
696.80000; 5.1513e-002
697.80000; 5.1133e-002
698.80000; 5.0491e-002
699.80000; 5.0923e-002
700.80000; 5.0306e-002
701.80000; 5.0820e-002
702.80000; 4.9348e-002
703.80000; 5.0247e-002
704.80000; 5.0485e-002
705.80000; 4.9121e-002
706.80000; 4.8722e-002
707.80000; 4.7436e-002
708.80000; 4.8050e-002
709.80000; 4.8289e-002
710.80000; 4.8049e-002
711.80000; 4.8133e-002
712.80000; 4.8096e-002
713.80000; 4.8349e-002
714.80000; 4.8336e-002
715.80000; 4.8361e-002
716.80000; 4.7217e-002
717.80000; 4.7024e-002
718.80000; 4.7329e-002
719.80000; 4.6316e-002
720.80000; 4.6519e-002
721.80000; 4.6068e-002
722.80000; 4.6319e-002
723.80000; 4.5858e-002
724.80000; 4.7508e-002
725.80000; 4.5113e-002
726.80000; 4.2806e-002
727.80000; 3.8490e-002
728.80000; 3.0534e-002
729.80000; 2.1682e-002
730.80000; 1.4118e-002
731.80000; 6.9266e-003
732.80000; 2.0953e-004
733.80000;-3.2705e-003
734.80000;-4.9213e-003
735.80000;-1.0877e-003
736.80000; 6.6464e-003
737.80000; 1.5664e-002
738.80000; 2.1907e-002
739.80000; 2.8180e-002
740.80000; 3.2532e-002
741.80000; 3.5551e-002
742.80000; 3.8383e-002
743.80000; 3.8955e-002
744.80000; 4.0578e-002
745.80000; 4.0767e-002
746.80000; 4.0857e-002
747.80000; 3.9651e-002
748.80000; 3.8071e-002
749.80000; 3.8748e-002
750.80000; 3.6866e-002
751.80000; 3.4890e-002
752.80000; 3.2368e-002
753.80000; 2.9528e-002
754.80000; 3.0459e-002
755.80000; 2.9949e-002
756.80000; 3.2428e-002
757.80000; 3.4399e-002
758.80000; 3.7582e-002
759.80000; 4.1148e-002
760.80000; 4.3250e-002
761.80000; 4.4255e-002
762.80000; 4.5682e-002
763.80000; 4.6318e-002
764.80000; 4.9247e-002
765.80000; 5.0672e-002
766.80000; 5.1736e-002
767.80000; 5.3340e-002
768.80000; 5.4384e-002
769.80000; 5.4565e-002
770.80000; 5.5955e-002
771.80000; 5.7939e-002
772.80000; 5.7325e-002
773.80000; 5.8690e-002
774.80000; 5.9127e-002
775.80000; 5.7613e-002
776.80000; 5.7207e-002
777.80000; 5.8192e-002
778.80000; 5.6943e-002
779.80000; 5.5794e-002
780.80000; 5.6687e-002
781.80000; 5.6895e-002
782.80000; 5.6123e-002
783.80000; 5.5715e-002
784.80000; 5.6098e-002
785.80000; 5.6650e-002
786.80000; 5.6842e-002
787.80000; 5.6716e-002
788.80000; 5.7205e-002
789.80000; 5.6409e-002
790.80000; 5.5811e-002
791.80000; 5.5888e-002
792.80000; 5.7510e-002
793.80000; 5.7323e-002
