#FILE:                        13WaT18 5 K min air 16.2.07.dsu
#FORMAT:                      NETZSCH4                       
#IDENTITY:                    13 WaT18 5 K min air           
#DECIMAL:                     POINT                          
#SEPARATOR:                   SEMICOLON                      
#MTYPE:                       DSC                            
#INSTRUMENT:                  NETZSCH STA 449C               
#PROJECT:                     vtt                            
#DATE/TIME:                   16.2.2007 14:13:33             
#CORR. FILE:                  correction 5Kmin air 800 C.bsu 
#LABORATORY:                  EO                             
#OPERATOR:                    TL                             
#REMARK:                                                     
#SAMPLE:                      13 WaT18                       
#SAMPLE MASS /mg:             12.341                         
#MATERIAL:                    Empty crucibles                
#REFERENCE:                   al2o3                          
#REFERENCE MASS /mg:          40.312                         
#TYPE OF CRUCIBLE:            DSC/TG pan Al2O3               
#SAMPLE CRUCIBLE MASS /mg:    0.000                          
#REFERENCE CRUCIBLE MASS /mg: 0.000                          
#PROTECTIVE GAS:              N2                             
#PURGE GAS 1:                 air                            
#FLOW RATE 1 /(ml/min):       40                             
#PURGE GAS 2:                                                
#FLOW RATE 2:                                                
#DSC RANGE /æm:               5000                           
#TG RANGE /æm:                5000                           
#CORR. CODE:                  020                            
#EXO:                         +1                             
#RANGE:                       20.0/5.00(K/min)/800.0         
#SEGMENT:                     S1/1                           

##Temp./øC;DSC/(mW/mg)
621.94700;     0.19320
622.94700;     0.19457
623.94700;     0.19736
624.94700;     0.19893
625.94700;     0.20010
626.94700;     0.20131
627.94700;     0.20285
628.94700;     0.20192
629.94700;     0.20385
630.94700;     0.20316
631.94700;     0.20505
632.94700;     0.20572
633.94700;     0.20720
634.94700;     0.20911
635.94700;     0.20913
636.94700;     0.20990
637.94700;     0.21174
638.94700;     0.21262
639.94700;     0.21271
640.94700;     0.21362
641.94700;     0.21380
642.94700;     0.21392
643.94700;     0.21461
644.94700;     0.21608
645.94700;     0.21703
646.94700;     0.21821
647.94700;     0.21882
648.94700;     0.22052
649.94700;     0.22087
650.94700;     0.22184
651.94700;     0.22339
652.94700;     0.22444
653.94700;     0.22564
654.94700;     0.22679
655.94700;     0.22769
656.94700;     0.23015
657.94700;     0.23191
658.94700;     0.23270
659.94700;     0.23369
660.94700;     0.23550
661.94700;     0.23678
662.94700;     0.23861
663.94700;     0.23992
664.94700;     0.24205
665.94700;     0.24379
666.94700;     0.24388
667.94700;     0.24514
668.94700;     0.24630
669.94700;     0.24754
670.94700;     0.24892
671.94700;     0.24977
672.94700;     0.25137
673.94700;     0.25166
674.94700;     0.25384
675.94700;     0.25543
676.94700;     0.25653
677.94700;     0.25823
678.94700;     0.26073
679.94700;     0.26131
680.94700;     0.26321
681.94700;     0.26409
682.94700;     0.26504
683.94700;     0.26649
684.94700;     0.26733
685.94700;     0.26895
686.94700;     0.26928
687.94700;     0.27148
688.94700;     0.27356
689.94700;     0.27496
690.94700;     0.27608
691.94700;     0.27828
692.94700;     0.28042
693.94700;     0.28057
694.94700;     0.28223
695.94700;     0.28383
696.94700;     0.28647
697.94700;     0.28731
698.94700;     0.28890
699.94700;     0.28959
700.94700;     0.29147
701.94700;     0.29296
702.94700;     0.29467
703.94700;     0.29627
704.94700;     0.29790
705.94700;     0.29933
706.94700;     0.30036
707.94700;     0.30210
708.94700;     0.30402
709.94700;     0.30686
710.94700;     0.30806
711.94700;     0.30960
712.94700;     0.31067
713.94700;     0.31351
714.94700;     0.31569
715.94700;     0.31646
716.94700;     0.31747
717.94700;     0.31768
718.94700;     0.31988
719.94700;     0.32078
720.94700;     0.32340
721.94700;     0.32525
722.94700;     0.32562
723.94700;     0.32613
724.94700;     0.32789
725.94700;     0.32946
726.94700;     0.33111
727.94700;     0.33191
728.94700;     0.33316
729.94700;     0.33327
730.94700;     0.33474
731.94700;     0.33603
732.94700;     0.33648
733.94700;     0.33818
734.94700;     0.34038
735.94700;     0.34105
736.94700;     0.34211
737.94700;     0.34411
738.94700;     0.34604
739.94700;     0.34501
740.94700;     0.34764
741.94700;     0.34868
742.94700;     0.34955
743.94700;     0.35168
744.94700;     0.35341
745.94700;     0.35495
746.94700;     0.35529
747.94700;     0.35759
748.94700;     0.35830
749.94700;     0.36116
750.94700;     0.36122
751.94700;     0.36281
752.94700;     0.36283
753.94700;     0.36311
754.94700;     0.36514
755.94700;     0.36681
756.94700;     0.36681
757.94700;     0.36708
758.94700;     0.36682
759.94700;     0.36895
760.94700;     0.36943
761.94700;     0.37178
762.94700;     0.37460
763.94700;     0.37634
764.94700;     0.37774
765.94700;     0.37899
766.94700;     0.38002
767.94700;     0.38176
768.94700;     0.38186
769.94700;     0.38343
770.94700;     0.38422
771.94700;     0.38446
772.94700;     0.38536
773.94700;     0.38747
774.94700;     0.38717
775.94700;     0.38765
776.94700;     0.38894
777.94700;     0.39055
778.94700;     0.39290
779.94700;     0.39322
780.94700;     0.39379
781.94700;     0.39517
782.94700;     0.39528
783.94700;     0.39771
784.94700;     0.39606
785.94700;     0.39709
786.94700;     0.39768
787.94700;     0.39855
788.94700;     0.39942
789.94700;     0.40001
790.94700;     0.40004
791.94700;     0.40110
792.94700;     0.39768
793.94700;     0.38263
794.94700;     0.38275
795.94700;     0.37249
796.94700;     0.37595
797.94700;     0.37782
